class_name,class_description,method,method_description,data_type
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,"autoReturn(long timeout,          java.util.concurrent.TimeUnit unit)","After a transaction completes, Square Point of Sale automatically returns to your app after the timeout you provide to this method.",ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,build(),Constructs a ChargeRequest from the current state of this builder.,ChargeRequest
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,customerId(java.lang.String customerId),Optional customer id to associate the sale to a specific customer.,ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,enforceBusinessLocation(java.lang.String locationId),Requires a transaction to be processed by a particular location of a merchant's business.,ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,note(java.lang.String note),Specifies a note to associate with a processed transaction.,ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,requestMetadata(java.lang.String requestMetadata),"Optional request metadata that Square Point of Sale will return in its response, as ChargeRequest.Success.requestMetadata or Error#requestMetadata.",ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,restrictTendersTo(ChargeRequest.TenderType... tenderTypes),N/A,ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Builder,A flexible builder to create a ChargeRequest.,restrictTendersTo(java.util.Collection<ChargeRequest.TenderType> tenderTypes),Restricts the payment methods the merchant can accept for the transaction.,ChargeRequest.Builder
com.squareup.sdk.pos.ChargeRequest.Error,Contains values returned by Square Point of Sale after failing to process a transaction.,N/A,N/A,N/A
com.squareup.sdk.pos.ChargeRequest.ErrorCode,The merchant account does not support Customer Management.,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static ChargeRequest.ErrorCode
com.squareup.sdk.pos.ChargeRequest.ErrorCode,The merchant account does not support Customer Management.,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static ChargeRequest.ErrorCode[]
com.squareup.sdk.pos.ChargeRequest.Success,Contains values returned by Square Point of Sale after a successfully processed transaction.,N/A,N/A,N/A
com.squareup.sdk.pos.ChargeRequest.TenderType,Possible forms of payment that a merchant can accept for a Point of Sale API transaction.,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static ChargeRequest.TenderType
com.squareup.sdk.pos.ChargeRequest.TenderType,Possible forms of payment that a merchant can accept for a Point of Sale API transaction.,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static ChargeRequest.TenderType[]
com.squareup.sdk.pos.CurrencyCode,ISO-4217 Currency Codes: http://www.currency-iso.org/dl_iso_table_a1.xml Names are the alpha-3 code.,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static CurrencyCode
com.squareup.sdk.pos.CurrencyCode,ISO-4217 Currency Codes: http://www.currency-iso.org/dl_iso_table_a1.xml Names are the alpha-3 code.,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static CurrencyCode[]
com.squareup.sdk.pos.PosApi,This class replicates constants used by Square Point of Sale for parsing Point of Sale API transaction requests. These constants are used directly by the SDK. You do not need to use them in your code.,N/A,N/A,N/A
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",createChargeIntent(ChargeRequest chargeRequest),Creates an Intent that can be used to initiate a Square Point of Sale transaction.,android.content.Intent
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",isPointOfSaleInstalled(),N/A,boolean
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",launchPointOfSale(),Launches the Square Point of Sale application.,void
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",openPointOfSalePlayStoreListing(),Opens the Square Point of Sale install page in the Google Play Store.,void
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",parseChargeError(android.content.Intent data),"Use this method to parse the data Intent passed in android.app.Activity#onActivityResult(int, int, Intent) when resultCode is equal to android.app.Activity#RESULT_CANCELED (canceled transaction).",ChargeRequest.Error
com.squareup.sdk.pos.PosClient,"Provides methods for interacting with the Square Point of Sale app, such as by generating Intents that initiate transactions.",parseChargeSuccess(android.content.Intent data),"Use this method to parse the data Intent passed in android.app.Activity#onActivityResult(int, int, Intent) when resultCode is equal to android.app.Activity#RESULT_OK (successful transaction).",ChargeRequest.Success
com.squareup.sdk.pos.PosSdk,"The Point of Sale SDK lets you start the Square Point of Sale app to take transactions with the Square hardware. Usage Starting a charge request  PosClient posClient = PosSdk.createClient(context, CLIENT_ID); ChargeRequest request = new ChargeRequest.Builder(550, CurrencyCode.USD)   .note(""Super Burrito, no cilantro"")   .enforceBusinessLocation(locationId)   .autoReturn(4, TimeUnit.SECONDS)   .requestMetadata(""#329"")   .restrictTenderTypesTo(ChargeRequest.TenderType.CARD)   .build(); try {   Intent chargeIntent = posClient.createChargeIntent(request);   activity.startActivityForResult(chargeIntent, CHARGE_REQUEST_CODE); } catch (ActivityNotFoundException e) {   posClient.openPointOfSalePlayStoreListing(); }  Handling a charge result  @Override protected void onActivityResult(int requestCode, int resultCode, Intent data) {   if (requestCode == CHARGE_REQUEST_CODE) {     if (data == null) {       // This happens if Point of Sale was uninstalled or crashed while we're waiting for a result.       return;     }     if (resultCode == Activity.RESULT_OK) {       onTransactionSuccess(posClient.parseChargeSuccess(data));     } else {       onTransactionError(posClient.parseChargeError(data));     }   } }","createClient(android.content.Context context,            java.lang.String clientId)",Creates a new instance of PosClient that can then be used to create charge intents.,static PosClient
com.squareup.sdk.reader.checkout.AdditionalPaymentType,The payment types an application may accept during checkout in addition to payments via Square Readers.,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static AdditionalPaymentType
com.squareup.sdk.reader.checkout.AdditionalPaymentType,The payment types an application may accept during checkout in addition to payments via Square Readers.,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static AdditionalPaymentType[]
com.squareup.sdk.reader.authorization.AuthorizationManager,Lets the application authorize and deauthorize Reader SDK to collect payments on behalf of a Square location.,addAuthorizeCallback(AuthorizeCallback callback),Adds a callback to handle the result of an authorization attempt.,CallbackReference
com.squareup.sdk.reader.authorization.AuthorizationManager,Lets the application authorize and deauthorize Reader SDK to collect payments on behalf of a Square location.,addDeauthorizeCallback(DeauthorizeCallback callback),Adds a callback that handles the result of a deauthorization attempt.,CallbackReference
com.squareup.sdk.reader.authorization.AuthorizationManager,Lets the application authorize and deauthorize Reader SDK to collect payments on behalf of a Square location.,authorize(java.lang.String code),Asynchronously authorizes Reader SDK with a mobile authorization code.,void
com.squareup.sdk.reader.authorization.AuthorizationManager,Lets the application authorize and deauthorize Reader SDK to collect payments on behalf of a Square location.,deauthorize(),Deauthorizes Reader SDK.,void
com.squareup.sdk.reader.authorization.AuthorizationManager,Lets the application authorize and deauthorize Reader SDK to collect payments on behalf of a Square location.,getAuthorizationState(),Returns an immutable snapshot of the current authorization state.,AuthorizationState
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,canDeauthorize(),Deauthorization fails if there are asynchronous payments recorded on the device that have not been uploaded to Square servers.,boolean
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,equals(java.lang.Object o),N/A,boolean
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,getAuthorizedLocation(),Returns the currently authorized location.,Location
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,hashCode(),N/A,int
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,isAuthorizationInProgress(),"Returns true if a Reader SDK authorization is in progress, false otherwise.",boolean
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,isAuthorized(),"Returns true if Reader SDK is currently authorized to collect payments on behalf of a Square location, false otherwise.",boolean
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,"newAuthorizedState(Location location,                  boolean canDeauthorize)",Returns new authorized AuthorizationState instance.,static AuthorizationState
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,newInProgressState(),Returns a new in progress AuthorizationState instance.,static AuthorizationState
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,newUnauthorizedState(),Returns a new unauthorized AuthorizationState instance.,static AuthorizationState
com.squareup.sdk.reader.authorization.AuthorizationState,An immutable snapshot of the authorization state of Reader SDK.,toString(),N/A,java.lang.String
com.squareup.sdk.reader.authorization.AuthorizeCallback,"A callback that handles the result of an authorization attempt. A successful result contains the authorized Location. In case of error, ResultError.getCode() returns an AuthorizeErrorCode.",N/A,N/A,N/A
com.squareup.sdk.reader.authorization.AuthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.authorize(String).,isUsageError(),"Returns true if the error is a usage error, false otherwise.",boolean
com.squareup.sdk.reader.authorization.AuthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.authorize(String).,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static AuthorizeErrorCode
com.squareup.sdk.reader.authorization.AuthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.authorize(String).,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static AuthorizeErrorCode[]
com.squareup.sdk.reader.core.Callback,Communicates the result of an asynchronous operation. onResult(Object) will be invoked exactly once per operation on the application's main (UI) thread.,onResult(R result),N/A,void
com.squareup.sdk.reader.core.CallbackReference,A reference to a Reader SDK Callback that can be cleared to prevent memory leaks.,clear(),Clears the reference to a Reader SDK Callback.,void
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,equals(java.lang.Object o),N/A,boolean
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getBrand(),"The brand (for example, VISA) of this card.",Card.Brand
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getCardholderName(),The cardholder's full name.,java.lang.String
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getExpirationMonth(),The year of the expiration month.,java.lang.Integer
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getExpirationYear(),The year of the expiration date.,java.lang.Integer
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getId(),"The card identifier, if this card instance came from storing a card on file.",java.lang.String
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,getLastFourDigits(),The last 4 digits of this card's number.,java.lang.String
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,hashCode(),N/A,int
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,"newCardBuilder(Card.Brand brand,              java.lang.String lastFourDigits)",N/A,static Card.Builder
com.squareup.sdk.reader.checkout.Card,Represents the non-confidential details of a card.,toString(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.Card.Brand,"The brand (for example, VISA) of a Card.",valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static Card.Brand
com.squareup.sdk.reader.checkout.Card.Brand,"The brand (for example, VISA) of a Card.",values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static Card.Brand[]
com.squareup.sdk.reader.checkout.Card.Builder,Lets developers create and configure card data for automated testing. There is no need to reference this builder class outside of tests.,build(),N/A,Card
com.squareup.sdk.reader.checkout.Card.Builder,Lets developers create and configure card data for automated testing. There is no need to reference this builder class outside of tests.,cardholderName(java.lang.String name),N/A,Card.Builder
com.squareup.sdk.reader.checkout.Card.Builder,Lets developers create and configure card data for automated testing. There is no need to reference this builder class outside of tests.,expirationMonth(int month),N/A,Card.Builder
com.squareup.sdk.reader.checkout.Card.Builder,Lets developers create and configure card data for automated testing. There is no need to reference this builder class outside of tests.,expirationYear(int year),N/A,Card.Builder
com.squareup.sdk.reader.checkout.Card.Builder,Lets developers create and configure card data for automated testing. There is no need to reference this builder class outside of tests.,id(java.lang.String id),N/A,Card.Builder
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,equals(java.lang.Object o),N/A,boolean
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,getApplicationIdentifier(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,getApplicationPreferredName(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,getAuthorizationCode(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,hashCode(),N/A,int
com.squareup.sdk.reader.checkout.CardReceiptDetails,N/A,toString(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutActivityCallback,"A callback that handles the result of a checkout activity. A successful result contains a CheckoutResult. In case of error, ResultError.getCode() returns a CheckoutErrorCode.",N/A,N/A,N/A
com.squareup.sdk.reader.checkout.CheckoutErrorCode,"Possible error codes that can be returned as a result of a call to CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",isUsageError(),"Returns true if the error is a usage error, false otherwise.",boolean
com.squareup.sdk.reader.checkout.CheckoutErrorCode,"Possible error codes that can be returned as a result of a call to CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static CheckoutErrorCode
com.squareup.sdk.reader.checkout.CheckoutErrorCode,"Possible error codes that can be returned as a result of a call to CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static CheckoutErrorCode[]
com.squareup.sdk.reader.checkout.CheckoutManager,Lets the application collect payment using Square's checkout flow.,addCheckoutActivityCallback(CheckoutActivityCallback callback),Adds a callback to handle the result of the checkout flow.,CallbackReference
com.squareup.sdk.reader.checkout.CheckoutManager,Lets the application collect payment using Square's checkout flow.,"startCheckoutActivity(android.content.Context context,                     CheckoutParameters checkoutParameters)",Starts an activity that lets the application collect payment using Square's checkout flow.,void
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",buildUpon(),"Creates a new CheckoutParameters CheckoutParameters.Builder, with attributes copied from this instance.",CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",equals(java.lang.Object object),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getAdditionalPaymentTypes(),N/A,java.util.Set<AdditionalPaymentType>
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getAllowSplitTender(),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getAlwaysRequireSignature(),Deprecated. Use CheckoutParameters.Builder.collectSignature(boolean) and getCollectSignature() instead,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getAmountMoney(),N/A,Money
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getCollectSignature(),Whether a signature should be collected as part of this transaction.,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getDelayCapture(),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getNote(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getSkipReceipt(),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getTipSettings(),N/A,TipSettings
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",getUsedDeprecatedAlwaysRequireSignature(),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",hashCode(),N/A,int
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",newBuilder(Money amountMoney),Creates a new CheckoutParameters builder with default values.,static CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters,"Parameters for CheckoutManager.startCheckoutActivity(Context, CheckoutParameters).",toString(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,additionalPaymentTypes(AdditionalPaymentType... paymentTypes),N/A,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,additionalPaymentTypes(java.util.Set<AdditionalPaymentType> paymentTypes),"A set of payment types the application may accept during checkout in addition to payments via Square Readers, e.g.",CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,allowSplitTender(boolean allowSplitTender),Indicates that the transaction may be split into multiple tenders during checkout.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,alwaysRequireSignature(boolean ignored),"Deprecated. This is deprecated, and has no effect. See collectSignature(boolean) instead.",CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,amountMoney(Money amountMoney),N/A,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,build(),Constructs a CheckoutParameters from the current state of this builder.,CheckoutParameters
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,collectSignature(boolean collectSignature),Indicates that signature collection is required during checkout.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,delayCapture(boolean delayCapture),"When true, if checkout completes successfully, the SDK will only authorize, but not capture any card payments.",CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,noAdditionalPaymentTypes(),Clears the additionalPaymentTypes parameter.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,noNote(),Clears the note parameter.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,note(java.lang.String note),An optional note to associate with the transaction.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,noTip(),Disables tipping.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,skipReceipt(boolean enabled),Indicates that the digital receipt options screen should not be displayed during checkout.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutParameters.Builder,Builder class for constructing CheckoutParameters objects.,tipSettings(TipSettings tipSettings),Configures tipping behavior for the checkout flow.,CheckoutParameters.Builder
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,equals(java.lang.Object o),N/A,boolean
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getCreatedAt(),"The date and time when the transaction was completed, as determined by the client device.",java.util.Date
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getLocationId(),The unique ID of the location to which the transaction was credited.,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getTenders(),The set of tenders associated with a successful transaction.,java.util.Set<Tender>
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getTotalMoney(),The total amount collected during checkout.,Money
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getTotalTipMoney(),The total tip amount applied to the transaction across all tenders and included as part of totalMoney.,Money
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getTransactionClientId(),A unique client-generated ID for successful transactions.,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,getTransactionId(),A unique ID issued by Square's servers for successful transactions that include one or more card tenders.,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,hashCode(),N/A,int
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,"newBuilder(java.lang.String locationId,          Money totalMoney,          java.lang.String transactionClientId)",Creates a new CheckoutResult builder with default values.,static CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult,Represents the result of a transaction processed using the Reader SDK checkout flow.,toString(),N/A,java.lang.String
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,addTender(Tender tender),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,build(),"Creates an immutable CheckoutResult object, copying the attributes from this builder.",CheckoutResult
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,createdAt(java.util.Date createdAt),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,locationId(java.lang.String locationId),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,noTenders(),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,noTransactionId(),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,totalMoney(Money totalMoney),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,totalTipMoney(Money totalTipMoney),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,transactionClientId(java.lang.String transactionClientId),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CheckoutResult.Builder,Builder class for constructing CheckoutResult objects. This class is provided for testing purposes.,transactionId(java.lang.String transactionId),N/A,CheckoutResult.Builder
com.squareup.sdk.reader.checkout.CurrencyCode,Represents a currency. Currencies are identified by their ISO 4217 currency codes.,current(),The currency code of the most recently authorized location.,static CurrencyCode
com.squareup.sdk.reader.checkout.CurrencyCode,Represents a currency. Currencies are identified by their ISO 4217 currency codes.,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static CurrencyCode
com.squareup.sdk.reader.checkout.CurrencyCode,Represents a currency. Currencies are identified by their ISO 4217 currency codes.,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static CurrencyCode[]
com.squareup.sdk.reader.crm.CustomerCardManager,"Lets the application use a Square Reader to store card information for use in later transactions when the card may not be present (also known as storing a card ""on file"" for a customer to use).  The card information is stored on Square servers, not on the specific device running Reader SDK. This means cards cannot be saved on file when offline, and that saved cards for a customer are available from any device, keyed by customer ID.",addStoreCardActivityCallback(StoreCardActivityCallback callback),"Adds a callback to handle results from calls to startStoreCardActivity(Context, String).",CallbackReference
com.squareup.sdk.reader.crm.CustomerCardManager,"Lets the application use a Square Reader to store card information for use in later transactions when the card may not be present (also known as storing a card ""on file"" for a customer to use).  The card information is stored on Square servers, not on the specific device running Reader SDK. This means cards cannot be saved on file when offline, and that saved cards for a customer are available from any device, keyed by customer ID.","startStoreCardActivity(android.content.Context context,                      java.lang.String customerId)",Starts an activity to store a card for a customer.,void
com.squareup.sdk.reader.authorization.DeauthorizeCallback,"A callback that handles the result of a deauthorization attempt. A successful result does not contain a success value. In case of error, ResultError.getCode() returns a DeauthorizeErrorCode.",N/A,N/A,N/A
com.squareup.sdk.reader.authorization.DeauthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.deauthorize().,isUsageError(),"Returns true if the error is a usage error, false otherwise.",boolean
com.squareup.sdk.reader.authorization.DeauthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.deauthorize().,valueOf(java.lang.String name),Returns the enum constant of this type with the specified name.,static DeauthorizeErrorCode
com.squareup.sdk.reader.authorization.DeauthorizeErrorCode,Possible error codes that can be returned as a result of a call to AuthorizationManager.deauthorize().,values(),"Returns an array containing the constants of this enum type, inthe order they are declared.",static DeauthorizeErrorCode[]
com.squareup.sdk.reader.core.ErrorCode,Implemented by error code enums that are returned as a result of Reader SDK operations.,isUsageError(),"Returns true if the error is a usage error, false otherwise.",boolean
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,buildUpon(),"Creates a new Location Location.Builder, with attributes copied from this instance.",Location.Builder
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,equals(java.lang.Object o),N/A,boolean
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getBusinessName(),The business name associated with the location.,java.lang.String
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getCurrencyCode(),The currency used for all transactions at this location.,CurrencyCode
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getLocationId(),The unique identifier for the location.,java.lang.String
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getMaximumCardPaymentAmountMoney(),The maximum credit card payment amount for this location.,Money
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getMinimumCardPaymentAmountMoney(),The minimum credit card payment amount for this location.,Money
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,getName(),The name of the location (displayed as the location's nickname in Square Dashboard).,java.lang.String
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,hashCode(),N/A,int
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,isCardProcessingActivated(),Indicates whether or not this location is activated for credit card processing.,boolean
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,"newBuilder(java.lang.String locationId,          CurrencyCode currencyCode)",Creates a new Location builder with default values.,static Location.Builder
com.squareup.sdk.reader.authorization.Location,Represents a currently authorized Square location. Successful payments will be credited to this location.,toString(),N/A,java.lang.String
com.squareup.sdk.reader.authorization.Location.Builder,Builder class for constructing Location objects. This class is provided for testing purposes.,build(),Creates a Location from the current state of this builder.,Location
