com.amazon.identity.auth.device.AuthError.ERROR_TYPE,"
Class Overview


Each AuthError has a type to help clients determine what detailed action they want to take

",N/A,N/A,N/A
com.amazon.identity.auth.device.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.shared.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.shared.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.shared.APIListener,"
Class Overview


A callback interface for the AmazonAuthorizationManager API methods to return success or errors.


","
onError(AuthError e)",N/A,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.shared.APIListener,"
Class Overview


A callback interface for the AmazonAuthorizationManager API methods to return success or errors.


","
onSuccess(Bundle response)",N/A,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.shared.APIListener,"
Class Overview


A callback interface for the AmazonAuthorizationManager API methods to return success or errors.


",N/A,N/A,N/A
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onRequestCancel(Context context, InteractiveRequestRecord request, WorkflowCancellation cancellation)","This method is implemented to delegate interactive responses to your implementation of the
 onWorkflow* methods.","
            
            
            final
            
            
            void"
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onRequestCompletion(Context context, InteractiveRequestRecord request, Uri uri)","This method is implemented to delegate interactive responses to your implementation of the
 onWorkflow* methods.","
            
            
            final
            
            
            void"
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onRequestError(Context context, InteractiveRequestRecord request, Exception e)","This method is implemented to delegate interactive responses to your implementation of the
 onWorkflow* methods.","
            
            
            final
            
            
            void"
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onWorkflowCancel(Context context, InteractiveRequestRecord requestRecord, WorkflowCancellation cancellation)",Called on when an interactive workflow has been cancelled and cannot be resumed.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onWorkflowError(Context context, InteractiveRequestRecord requestRecord, Exception exception)",Called upon failure of the interactive workflow.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.workflow.BaseWorkflowListener,"
Class Overview


To create your own interactive workflow, extend this listener and implement all abstract methods besides
 onSuccess, onCancel, and onError (which will be implemented by the app
 developer). On successful completion of a workflow, you will receive a JSON object containing the arbitrary data
 returned from your server-side runtime workflow.{@since 3.0
}
","
onWorkflowSuccess(Context context, InteractiveRequestRecord requestRecord, JSONObject result)",Called on successful completion of your workflow.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.workflow.WorkflowCancellation.Cause,"
","
valueOf(String name)",N/A,"
            
            
            
            static
            
            WorkflowCancellation.Cause"
com.amazon.identity.auth.device.workflow.WorkflowCancellation.Cause,"
","
values()",N/A,"
            
            
            final
            static
            
            Cause[]"
com.amazon.identity.auth.device.workflow.WorkflowCancellation.Cause,"
",N/A,N/A,N/A
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

","
equals(Object obj)",N/A,"
            
            
            
            
            
            boolean"
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

","
getCause()",N/A,"
WorkflowCancellation.Cause"
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

","
getDescription()",N/A,"
String"
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

","
hashCode()",N/A,"
            
            
            
            
            
            int"
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

","
toString()",N/A,"
String"
com.amazon.identity.auth.device.workflow.WorkflowCancellation,"
Class Overview


If an interactive workflow is cancelled from the Login With Amazon SDK's perspective,
 ERROR(/InternalInteractiveListener#onRequestCancel) will be called, returning an instance of this type.

 Currently, no data is provided as part of cancellation.

",N/A,N/A,N/A
com.amazon.identity.auth.device.workflow.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.workflow.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.workflow.AmazonWorkflow,"
Class Overview


This API is intended only for use by Login With Amazon-enabled SDKs.

 AmazonWorkflow allows Login With Amazon-enabled SDKs to start their own runtime workflows.{@since 2.1
}
","
openWorkflow(InteractiveRequest<?, ?, ?, ?> request, String workflowUrl, String workflowToken, Bundle options)",This method handles opening a workflow hosted by Amazon.,"
            
            
            
            static
            
            void"
com.amazon.identity.auth.device.workflow.AmazonWorkflow,"
Class Overview


This API is intended only for use by Login With Amazon-enabled SDKs.

 AmazonWorkflow allows Login With Amazon-enabled SDKs to start their own runtime workflows.{@since 2.1
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.InteractiveAPI,"
Class Overview


Elements of an interactive API, such as requests and listeners, share this interface.{@since 3.0
}
","
getRequestType()",Interactive APIs are bound together by a request type.,"
            abstract
            
            
            
            
            String"
com.amazon.identity.auth.device.interactive.InteractiveAPI,"
Class Overview


Elements of an interactive API, such as requests and listeners, share this interface.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.InteractiveListener,"
Class Overview


Defines the callbacks and other facets of a listener that handles the responses of interactive (out-of-app) flows.
 
 If you are building your own interactive workflow using AmazonWorkflow, use the BaseWorkflowListener
 instead of implementing against this interface directly.{@since 3.0
}
","
onCancel(U cancellation)",The interactive request for this listener was cancelled.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveListener,"
Class Overview


Defines the callbacks and other facets of a listener that handles the responses of interactive (out-of-app) flows.
 
 If you are building your own interactive workflow using AmazonWorkflow, use the BaseWorkflowListener
 instead of implementing against this interface directly.{@since 3.0
}
","
onError(V e)",The interactive request for this listener failed.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveListener,"
Class Overview


Defines the callbacks and other facets of a listener that handles the responses of interactive (out-of-app) flows.
 
 If you are building your own interactive workflow using AmazonWorkflow, use the BaseWorkflowListener
 instead of implementing against this interface directly.{@since 3.0
}
","
onSuccess(T result)",The interactive request for this listener completed successfully.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveListener,"
Class Overview


Defines the callbacks and other facets of a listener that handles the responses of interactive (out-of-app) flows.
 
 If you are building your own interactive workflow using AmazonWorkflow, use the BaseWorkflowListener
 instead of implementing against this interface directly.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
assertListenerPresent()",This method only intended for use by Login With Amazon-enabled SDKs.,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
getContext()",Each interactive request must be made from some Android Context.,"
Context"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
getListenerClass()",This method only intended for use by Login With Amazon-enabled SDKs.,"
            abstract
            
            
            
            
            Class<T>"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
getRequestContext()",This API is intended only for use by Login With Amazon-enabled SDKs.,"
RequestContext"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
getRequestExtras()",This method only intended for use by Login With Amazon-enabled SDKs.,"
Bundle"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
needHookOnActivity()","Do not call this API, it is used internally by the SDK and may be subject to change without notice.","
            
            
            
            
            
            boolean"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onCancel(U cancellation)",This method only intended for use by Login With Amazon-enabled SDKs.,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onError(V error)",This method only intended for use by Login With Amazon-enabled SDKs.,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onRequestCancel(Context context, InteractiveRequestRecord request, WorkflowCancellation cancellation)","Do not call this API, it is used internally by the SDK and may be subject to change without notice.","
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onRequestCompletion(Context context, InteractiveRequestRecord request, Uri uri)","Do not call this API, it is used internally by the SDK and may be subject to change without notice.","
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onRequestError(Context context, InteractiveRequestRecord request, Exception e)","Do not call this API, it is used internally by the SDK and may be subject to change without notice.","
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
onSuccess(S result)",This method only intended for use by Login With Amazon-enabled SDKs.,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


","
setRequestContext(RequestContext requestContext)","Do not call this API, it is used internally by the SDK.","
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequest,"
Class Overview


InteractiveRequest is the base class for creating concrete interactive (out-of-app) requests. Each
 interactive request should define as much of the configuration and options for an interactive API as desired.
 Requests are bound to their listeners in two ways:
 
The Java type that corresponds to the listener is specified as the generic type parameter T.
The request type, as returned by getRequestType(). If desired, the request type can be dynamic values,
  however they will are bounded by the same class types.


 Interactive requests also expose several convenience methods for Login With Amazon-enabled SDKs with interactive
 workflows, including the ability to:
 
Assert that a corresponding listener for this request is registered on the request context, which is useful
  in scenarios where you may wish to finish the request before calling openWorkflow(InteractiveRequest, ?, ?, ?>, String, String, Bundle).
After the above assertion, directly call all listeners for this request by calling the
  InteractiveListener methods exposed on the request.
{@since 3.0
}





  


",N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.InteractiveRequest.Builder,"
Class Overview


The base builder object for interactive requests. If you are building your own interactive workflow, it is
 recommended to provide a subclass of this builder for its request type to improve the app developer's
 integration experience.{@since 3.0
}
","
build()",Build the request instance specified by this builder.,"
            abstract
            
            
            
            
            W"
com.amazon.identity.auth.device.interactive.InteractiveRequest.Builder,"
Class Overview


The base builder object for interactive requests. If you are building your own interactive workflow, it is
 recommended to provide a subclass of this builder for its request type to improve the app developer's
 integration experience.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
describeContents()",N/A,"
            
            
            
            
            
            int"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
equals(Object obj)",N/A,"
            
            
            
            
            
            boolean"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
getRequestExtras()","An InteractiveRequest may implement getRequestExtras(), which will be
 returned by this method.","
Bundle"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
getRequestId()",A UUID for the specific request.,"
String"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
hashCode()",N/A,"
            
            
            
            
            
            int"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
toString()",N/A,"
String"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
","
writeToParcel(Parcel dest, int flags)",N/A,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.interactive.InteractiveRequestRecord,"
Class Overview


A Parcelable representation of an InteractiveRequest that is returned upon request completion.
 It is most useful to be able to persist small arbitrary data about a request to be used in response processing.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.SDKInfo,"
Class Overview


A programmatic interface to describe the Login With Amazon SDK.
 
 This info can be used for purposes such as metrics reporting.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.SDKInfo,"
Class Overview


A programmatic interface to describe the Login With Amazon SDK.
 
 This info can be used for purposes such as metrics reporting.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.api.package-summary,N/A,N/A,N/A,N/A
com.amazon.identity.auth.device.api.CancellableListener,"
Class Overview


A generic type of listener that can be cancelled.{@since 3.0
}
","
onCancel(U cancellation)",The API operation was cancelled.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.api.CancellableListener,"
Class Overview


A generic type of listener that can be cancelled.{@since 3.0
}
","
onError(V e)",There was an error during the API execution.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.api.CancellableListener,"
Class Overview


A generic type of listener that can be cancelled.{@since 3.0
}
","
onSuccess(T response)",The API executed successfully.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.api.CancellableListener,"
Class Overview


A generic type of listener that can be cancelled.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.Listener,"
Class Overview


A generic type of callback with parameterized success and failure return types for asynchronous operations.{@since 3.0
}
","
onError(U e)",There was an error during the API execution.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.api.Listener,"
Class Overview


A generic type of callback with parameterized success and failure return types for asynchronous operations.{@since 3.0
}
","
onSuccess(T response)",The API executed successfully.,"
            abstract
            
            
            
            
            void"
com.amazon.identity.auth.device.api.Listener,"
Class Overview


A generic type of callback with parameterized success and failure return types for asynchronous operations.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.InvalidIntegrationException,"
Class Overview


Runtime error thrown when the SDK has detected that it has not been integrated properly. The description will
 detail how the issue was caused, and steps to remediation.
 
 Any occurrence of this kind of exception should be resolved before shipping your app to customers.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.InvalidIntegrationException,"
Class Overview


Runtime error thrown when the SDK has detected that it has not been integrated properly. The description will
 detail how the issue was caused, and steps to remediation.
 
 Any occurrence of this kind of exception should be resolved before shipping your app to customers.{@since 3.0
}
",N/A,N/A,N/A
com.amazon.identity.auth.device.api.workflow.RequestContext,"
Class Overview


In order to support out-of-app interactive user experiences while accommodating for the Android application
 lifecycle, the Login With Amazon SDK provides RequestContext. It serves as a tie between the
 interactive requests and listeners registered to handle their responses.
 
 Using an interactive flow (such as authorization) requires the RequestContext to be integrated
 correctly. The following describes the integration for a single interactive request source, which is the fragment or
 activity that your interactive request originates from:
 
Declare a RequestContext instance variable in the originating fragment or activity.
Assign the RequestContext to create(Activity), passing in your activity or fragment.
Register all listeners for requests that will be made from your fragment or activity in the
  onCreate (or onCreateView if your listener will capture references to views).
Override your fragment or activity's onResume and call onResume() within it.
{@since 3.0
}





  


","
assertListenerPresent(InteractiveAPI api)",This API is intended only for use by Login With Amazon-enabled SDKs.,"
            
            
            
            
            
            void"
com.amazon.identity.auth.device.api.workflow.RequestContext,"
Class Overview


In order to support out-of-app interactive user experiences while accommodating for the Android application
 lifecycle, the Login With Amazon SDK provides RequestContext. It serves as a tie between the
 interactive requests and listeners registered to handle their responses.
 
 Using an interactive flow (such as authorization) requires the RequestContext to be integrated
 correctly. The following describes the integration for a single interactive request source, which is the fragment or
 activity that your interactive request originates from:
 
Declare a RequestContext instance variable in the originating fragment or activity.
Assign the RequestContext to create(Activity), passing in your activity or fragment.
Register all listeners for requests that will be made from your fragment or activity in the
  onCreate (or onCreateView if your listener will capture references to views).
Override your fragment or activity's onResume and call onResume() within it.
{@since 3.0
}





  


","
create(FragmentActivity activity)",Factory method for android.support.v4.app.FragmentActivity request sources.,"
            
            
            
            static
            
            RequestContext"
